0.8919567827130852,0.9111644657863145,0.8992201559688062,0.8974205158968206,0.8884223155368927,0.8902219556088782,0.9081632653061225,0.8955582232893158,0.889622075584883,0.9052189562087583
0.9305555555555556,0.9477777777777778,0.9338888888888889,0.8894444444444445,0.9422222222222222,0.9338888888888889,0.9411111111111111,0.925,0.9455555555555556,0.9255555555555556
0.8535271943995691,0.8939149165320409,0.8309100700053851,0.9106085083467959,0.9143780290791599,0.9133010231556273,0.8869143780290791,0.9186860527732903,0.8944534194938072,0.884760366182014
0.8962413975648491,0.8851244044467973,0.8808893594494441,0.8665960825833775,0.9004764425622023,0.8898888300688195,0.8527542372881356,0.8898888300688195,0.9047114875595553,0.8845950238221281
0.9009952854897852,0.8978522786799371,0.9156626506024096,0.9030906233630173,0.8978522786799371,0.9057097957045573,0.8894709271870089,0.9030906233630173,0.8968046097433211,0.8947092718700891
0.890795631825273,0.9079563182527302,0.9230369214768591,0.9329173166926678,0.8855954238169527,0.9048856548856549,0.9105564222568903,0.9084763390535622,0.9199167966718669,0.9162766510660426
0.9208484221417486,0.9358510087946198,0.9275737196068288,0.9182617692705639,0.9167097775478531,0.926021727884118,0.934299017071909,0.934299017071909,0.9353336782203828,0.9229177444386963
0.9134466769706336,0.9237506439979392,0.9397217928902627,0.9124162802679031,0.9227202472952086,0.9366306027820711,0.9294178258629573,0.9268418341061309,0.9366306027820711,0.9335394126738794
0.8889555822328932,0.9093637454981993,0.9034193161367726,0.9088182363527294,0.910617876424715,0.9070185962807439,0.9117647058823529,0.9111644657863145,0.8998200359928015,0.9034193161367726
0.9461111111111111,0.9455555555555556,0.9388888888888889,0.9344444444444444,0.9455555555555556,0.9272222222222222,0.9311111111111111,0.9094444444444445,0.9361111111111111,0.9505555555555556
0.8583737210554658,0.8901453957996769,0.8896068928379106,0.873451803984922,0.8723747980613893,0.873451803984922,0.9154550350026925,0.9025309639203015,0.8551427032848681,0.9235325794291869
0.8718898888300688,0.8856537850714664,0.8793012175754368,0.8798305982001059,0.8808893594494441,0.8830068819481207,0.8829449152542372,0.8845950238221281,0.8872419269454738,0.8575966119640022
0.8947643979057591,0.9235201676270298,0.891566265060241,0.9004714510214772,0.9083289680460974,0.9067574646411733,0.9046621267679413,0.894185437401781,0.9062336301728654,0.9146149816657936
0.9178367134685388,0.9245969838793552,0.9131565262610505,0.9152366094643786,0.9287571502860115,0.9048361934477379,0.8970358814352574,0.9137214137214137,0.9209568382735309,0.9126365054602185
0.9265390584583549,0.926021727884118,0.9327470253491982,0.9218830832902225,0.9249870667356441,0.942058975685463,0.933781686497672,0.9286083807553026,0.9280910501810657,0.8918779099844801
0.9278722308088614,0.9361154044307058,0.9459041731066461,0.9366306027820711,0.9330242143225141,0.9309634209170531,0.9309634209170531,0.9247810407006698,0.9325090159711489,0.9366306027820711
