1.00E+00,,,,
1.00E+00,,,,
9.99E-01,,,,
9.98E-01,,,,
9.98E-01,,,,
9.96E-01,,,,
9.95E-01,,,,
9.94E-01,,,,
9.90E-01,,,,
9.72E-01,,,,
9.70E-01,,,,
9.69E-01,,,,
9.65E-01,,,,
9.52E-01,,,,
9.44E-01,,,,
9.43E-01,,,,
9.37E-01,,,,
9.31E-01,,,,
9.20E-01,,,,
9.14E-01,,,,
9.14E-01,,,,
9.14E-01,,,,
9.05E-01,,,,
8.97E-01,,,,
8.94E-01,,,,
8.85E-01,,,,
8.79E-01,,,,
8.76E-01,,,,
8.74E-01,,,,
8.54E-01,,,,
8.52E-01,,,,
8.50E-01,,,,
8.48E-01,,,,
8.47E-01,,,,
8.45E-01,,,,
8.35E-01,,,,
8.28E-01,,,,
8.24E-01,,,,
8.21E-01,,,,
8.19E-01,,,,
8.14E-01,,,,
8.09E-01,,,,
8.00E-01,,,,
7.97E-01,,,,
7.93E-01,,,,
7.85E-01,,,,
7.81E-01,,,,
7.70E-01,,,,
7.69E-01,,,,
7.67E-01,,,,
7.66E-01,,,,
7.51E-01,,,,
7.46E-01,,,,
7.46E-01,,,,
7.44E-01,,,,
7.40E-01,,,,
7.39E-01,,,,
7.33E-01,,,,
7.30E-01,,,,
7.27E-01,,,,
7.24E-01,,,,
7.24E-01,,,,
7.22E-01,,,,
7.16E-01,,,,
7.11E-01,,,,
7.06E-01,,,,
7.02E-01,,,,
7.00E-01,,,,
6.99E-01,,,,
6.97E-01,,,,
6.96E-01,,,,
6.94E-01,,,,
6.93E-01,,,,
6.85E-01,,,,
6.84E-01,,,,
6.84E-01,,,,
6.78E-01,,,,
6.78E-01,,,,
6.76E-01,,,,
6.73E-01,,,,
6.66E-01,,,,
6.61E-01,,,,
6.58E-01,,,,
6.52E-01,,,,
6.45E-01,,,,
6.42E-01,,,,
6.40E-01,,,,
6.34E-01,,,,
6.33E-01,,,,
6.32E-01,,,,
6.28E-01,,,,
6.25E-01,,,,
6.20E-01,,,,
6.20E-01,,,,
6.13E-01,,,,
6.07E-01,,,,
6.04E-01,,,,
6.01E-01,,,,
5.97E-01,,,,
5.93E-01,,,,
5.92E-01,,,,
5.90E-01,,,,
5.80E-01,,,,
5.78E-01,,,,
5.73E-01,,,,
5.71E-01,,,,
5.71E-01,,,,
5.66E-01,,,,
5.65E-01,,,,
5.65E-01,,,,
5.64E-01,,,,
5.63E-01,,,,
5.62E-01,,,,
5.61E-01,,,,
5.58E-01,,,,
5.52E-01,,,,
5.51E-01,,,,
5.51E-01,,,,
5.45E-01,,,,
5.45E-01,,,,
5.43E-01,,,,
5.42E-01,,,,
5.32E-01,,,,
5.28E-01,,,,
5.27E-01,,,,
5.24E-01,,,,
5.15E-01,,,,
5.10E-01,,,,
5.07E-01,,,,
5.06E-01,,,,
5.06E-01,,,,
5.01E-01,,,,
5.00E-01,,,,
5.00E-01,,,,
4.98E-01,,,,
4.97E-01,,,,
4.96E-01,,,,
4.92E-01,,,,
4.91E-01,,,,
4.90E-01,,,,
4.88E-01,,,,
4.85E-01,,,,
4.84E-01,,,,
4.82E-01,,,,
4.79E-01,,,,
4.76E-01,,,,
4.73E-01,,,,
4.71E-01,,,,
4.66E-01,,,,
4.64E-01,,,,
4.63E-01,,,,
4.62E-01,,,,
4.61E-01,,,,
4.61E-01,,,,
4.60E-01,,,,
4.57E-01,,,,
4.55E-01,,,,
4.54E-01,,,,
4.53E-01,,,,
4.53E-01,,,,
4.52E-01,,,,
4.50E-01,,,,
4.48E-01,,,,
4.48E-01,,,,
4.45E-01,,,,
4.45E-01,,,,
4.45E-01,,,,
4.45E-01,,,,
4.45E-01,,,,
4.45E-01,,,,
4.41E-01,,,,
4.36E-01,,,,
4.36E-01,,,,
4.35E-01,,,,
4.35E-01,,,,
4.34E-01,,,,
4.34E-01,,,,
4.34E-01,,,,
4.33E-01,,,,
4.23E-01,,,,
4.23E-01,,,,
4.18E-01,,,,
4.18E-01,,,,
4.17E-01,,,,
4.15E-01,,,,
4.15E-01,,,,
4.15E-01,,,,
4.14E-01,,,,
4.13E-01,,,,
4.12E-01,,,,
4.10E-01,,,,
4.05E-01,,,,
4.03E-01,,,,
3.95E-01,,,,
3.94E-01,,,,
3.92E-01,,,,
3.92E-01,,,,
3.92E-01,,,,
3.91E-01,,,,
3.90E-01,,,,
3.90E-01,,,,
3.90E-01,,,,
3.87E-01,,,,
3.87E-01,,,,
3.86E-01,,,,
3.86E-01,,,,
3.85E-01,,,,
3.85E-01,,,,
3.84E-01,,,,
3.84E-01,,,,
3.84E-01,,,,
3.82E-01,,,,
3.82E-01,,,,
3.82E-01,,,,
3.81E-01,,,,
3.77E-01,,,,
3.76E-01,,,,
3.71E-01,,,,
3.71E-01,,,,
3.69E-01,,,,
3.69E-01,,,,
3.68E-01,,,,
3.68E-01,,,,
3.66E-01,,,,
